Date,Cases - Total,Deaths - Total,Hospitalizations - Total,Cases - Age 0-17,Cases - Age 18-29,Cases - Age 30-39,Cases - Age 40-49,Cases - Age 50-59,Cases - Age 60-69,Cases - Age 70-79,Cases -  Age 80+,Cases - Age Unknown,Cases - Female,Cases - Male,Cases - Unknown Gender,Cases - Latinx,Cases - Asian Non-Latinx,Cases - Black Non-Latinx,Cases - White Non-Latinx,Cases - Other Race Non-Latinx,Cases - Unknown Race/Ethnicity,Deaths - Age 0-17,Deaths - Age 18-29,Deaths - Age 30-39,Deaths - Age 40-49,Deaths - Age 50-59,Deaths - Age 60-69,Deaths - Age 70-79,Deaths - Age 80+,Deaths - Age Unknown,Deaths - Female,Deaths - Male,Deaths - Unknown Gender,Deaths - Latinx,Deaths - Asian Non-Latinx,Deaths - Black Non-Latinx,Deaths - White Non-Latinx,Deaths - Other Race Non-Latinx,Deaths - Unknown Race/Ethnicity,Hospitalizations - Age 0-17,Hospitalizations - Age 18-29,Hospitalizations - Age 30-39,Hospitalizations - Age 40-49,Hospitalizations - Age 50-59,Hospitalizations - Age 60-69,Hospitalizations - Age 70-79,Hospitalizations - Age 80+,Hospitalizations - Age Unknown,Hospitalizations - Female,Hospitalizations - Male,Hospitalizations - Unknown Gender,Hospitalizations - Latinx,Hospitalizations - Asian Non-Latinx,Hospitalizations - Black Non-Latinx,Hospitalizations - White Non-Latinx,Hospitalizations - Other Race Non-Latinx,Hospitalizations - Unknown Race/Ethnicity
03/21/2023,256,0,24,78,35,40,26,25,26,13,13,0,154,102,0,69,11,83,63,9,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,1,2,3,4,5,5,0,9,15,0,7,1,9,4,0,3
02/11/2021,437,10,39,64,101,82,58,61,44,19,8,0,211,226,0,137,20,78,140,23,39,0,0,0,2,2,3,0,3,0,2,8,0,5,0,3,2,0,0,3,5,3,2,5,12,6,3,0,21,18,0,10,2,17,9,0,1
01/14/2022,3081,21,155,821,523,534,391,311,260,142,99,0,1640,1437,4,782,180,549,766,173,631,0,0,1,2,0,2,12,4,0,8,13,0,4,1,10,6,0,0,9,23,19,16,8,31,14,35,0,72,83,0,35,11,60,41,6,2
01/15/2021,1022,12,54,126,264,194,174,115,79,48,22,0,532,490,0,312,48,219,296,59,88,0,0,0,1,3,2,2,4,0,5,7,0,3,1,5,3,0,0,1,3,5,5,7,14,12,7,0,34,20,0,18,0,21,13,1,1
08/21/2022,363,2,37,71,59,69,58,47,26,22,10,1,212,151,0,95,13,101,98,21,35,0,0,0,0,0,0,0,2,0,1,1,0,1,0,1,0,0,0,3,3,4,5,4,6,2,9,1,19,18,0,6,3,18,5,4,1
01/05/2021,1603,16,87,170,470,299,242,184,135,65,37,1,813,788,2,604,59,277,446,55,162,0,0,0,1,2,3,6,4,0,3,13,0,5,1,5,5,0,0,0,6,4,5,12,21,22,17,0,44,43,0,20,5,34,26,2,0
07/04/2022,258,1,32,39,40,49,30,36,25,20,18,1,140,116,2,60,8,78,89,8,15,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,2,3,6,2,3,3,5,8,0,12,20,0,8,0,11,11,1,1
05/24/2021,216,4,33,38,49,41,33,25,16,10,4,0,111,105,0,47,7,96,32,7,27,0,0,1,2,1,0,0,0,0,2,2,0,2,0,2,0,0,0,1,5,1,4,6,8,6,2,0,18,15,0,6,2,21,4,0,0
11/09/2020,3227,14,137,386,830,617,529,430,252,118,65,0,1627,1587,13,1342,75,513,820,118,359,0,0,0,0,1,3,7,3,0,5,9,0,6,0,0,8,0,0,1,3,14,13,25,29,33,19,0,69,68,0,42,6,53,30,1,5
11/09/2022,500,2,42,126,75,75,63,66,45,28,22,0,278,222,0,146,24,149,99,28,54,0,0,0,0,1,0,0,1,0,2,0,0,0,0,2,0,0,0,3,3,1,1,9,9,8,8,0,21,21,0,6,2,20,11,2,1
09/24/2021,353,6,23,70,88,81,41,34,24,13,2,0,185,166,2,66,13,105,110,28,31,0,0,1,1,0,2,1,1,0,1,5,0,2,1,2,1,0,0,1,2,5,5,3,2,2,3,0,12,11,0,4,0,13,6,0,0
09/19/2021,244,2,32,55,50,56,34,23,16,2,8,0,127,116,1,48,17,63,73,20,23,0,0,0,1,0,1,0,0,0,1,1,0,0,0,1,1,0,0,2,6,1,7,5,5,2,4,0,14,18,0,5,1,17,5,1,3
05/27/2022,1054,2,26,209,221,218,145,124,73,42,22,0,603,446,5,211,81,212,309,50,191,0,0,0,0,1,0,0,1,0,0,2,0,0,0,0,2,0,0,1,1,3,3,5,5,3,5,0,12,14,0,4,1,11,10,0,0
08/10/2022,800,1,37,112,160,131,103,127,78,56,33,0,443,353,4,188,48,204,185,33,142,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,3,5,4,0,4,4,12,5,0,22,15,0,10,1,15,10,1,0
04/16/2023,82,1,10,10,12,13,11,11,13,9,3,0,38,44,0,20,4,19,28,4,7,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,2,0,1,2,2,2,0,4,6,0,2,1,3,3,1,0
01/23/2022,669,27,63,166,116,134,100,72,43,24,14,0,333,335,1,142,41,100,216,50,120,0,1,0,2,4,4,8,8,0,13,14,0,3,2,20,2,0,0,3,6,5,7,7,13,13,9,0,43,20,0,14,2,30,14,1,2
04/16/2020,677,31,151,8,118,113,119,121,94,63,41,0,320,357,0,266,19,222,101,19,50,0,0,0,2,3,6,8,12,0,14,17,0,5,3,16,7,0,0,0,5,10,14,33,33,32,24,0,57,94,0,49,2,70,22,7,1
10/04/2021,428,3,22,105,84,79,53,48,32,22,5,0,211,216,1,75,18,124,135,27,49,0,0,0,0,0,2,1,0,0,1,2,0,1,0,0,2,0,0,0,3,4,2,4,3,3,3,0,14,8,0,6,0,7,6,3,0
12/16/2020,1384,25,81,175,323,252,219,204,109,55,47,0,686,690,8,526,50,302,308,52,146,0,0,2,1,0,6,7,9,0,13,12,0,4,1,10,10,0,0,2,6,3,9,19,15,15,12,0,41,40,0,25,2,33,17,3,1
04/04/2023,220,0,16,29,31,42,24,21,31,24,18,0,132,87,1,53,10,71,55,12,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,1,3,4,3,2,0,12,4,0,4,1,9,1,1,0
01/13/2022,3633,30,192,947,651,579,450,434,322,164,86,0,1938,1692,3,960,186,730,811,207,739,0,0,0,0,5,8,5,12,0,15,15,0,3,0,18,9,0,0,8,17,18,10,26,48,31,34,0,98,94,0,37,5,88,50,7,5
02/24/2021,337,4,36,38,79,65,53,48,29,12,13,0,160,177,0,93,8,86,94,15,41,0,0,0,0,0,1,1,2,0,3,1,0,2,0,1,1,0,0,1,3,2,8,6,6,6,4,0,18,18,0,8,2,19,6,1,0
07/03/2021,48,0,6,6,12,16,7,5,1,0,1,0,22,25,1,11,2,15,13,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,1,0,1,5,0,3,0,3,0,0,0
06/26/2021,20,0,4,3,4,8,3,0,2,0,0,0,11,9,0,6,2,5,4,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,1,0,0,3,1,0,2,0,2,0,0,0
05/14/2021,289,6,35,66,69,55,34,28,26,7,4,0,156,133,0,76,11,112,49,6,35,0,0,0,0,0,3,2,1,0,4,2,0,3,0,2,1,0,0,1,6,4,3,7,11,2,1,0,22,13,0,10,1,18,4,0,2
04/16/2022,356,1,7,40,79,87,66,31,31,13,9,0,191,159,6,38,32,38,161,35,52,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,1,1,0,1,0,2,1,0,3,4,0,1,0,4,2,0,0
03/02/2023,443,2,30,76,69,58,64,52,54,47,22,1,245,197,1,109,21,163,84,21,45,0,0,0,0,0,1,0,1,0,0,2,0,1,0,1,0,0,0,0,3,5,3,4,1,6,8,0,8,22,0,3,0,16,7,3,1
07/16/2022,570,1,20,76,102,109,93,65,68,36,20,1,324,241,5,140,35,186,126,19,64,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,4,2,0,3,2,2,7,0,12,8,0,3,1,11,5,0,0
12/31/2020,970,22,69,89,250,199,141,119,79,56,37,0,491,477,2,271,37,136,356,48,122,0,0,0,0,2,3,11,6,0,10,12,0,9,0,8,5,0,0,2,1,5,5,12,17,11,16,0,31,38,0,12,2,33,18,4,0
03/09/2021,332,5,22,42,109,61,37,40,19,12,12,0,165,166,1,83,16,62,101,29,41,0,0,0,0,3,0,1,1,0,4,1,0,1,0,3,1,0,0,1,1,3,4,4,3,5,1,0,13,9,0,7,1,9,3,2,0
06/11/2020,201,10,28,19,62,27,28,33,19,9,4,0,108,88,5,102,3,41,32,7,16,0,0,0,1,1,2,2,4,0,4,6,0,3,1,4,2,0,0,0,4,4,2,5,6,3,4,0,9,19,0,13,0,9,6,0,0
08/31/2020,413,2,29,58,121,72,60,49,29,15,9,0,217,195,1,190,4,64,101,15,39,0,0,0,0,1,0,0,1,0,0,2,0,0,1,1,0,0,0,2,5,2,5,2,3,4,6,0,13,16,0,5,1,15,4,3,1
11/24/2020,1923,17,121,239,443,366,324,251,161,84,54,1,1021,895,7,698,68,369,445,92,251,0,0,0,1,1,3,8,4,0,2,15,0,3,1,8,5,0,0,2,4,7,13,21,30,17,27,0,58,63,0,36,6,49,26,2,2
12/20/2020,581,30,68,62,139,116,94,70,48,31,21,0,304,276,1,167,37,109,209,20,39,0,0,0,3,3,9,10,5,0,8,22,0,13,1,10,6,0,0,3,9,5,6,10,11,15,9,0,39,29,0,18,2,33,9,2,4
09/30/2020,462,2,22,47,140,95,53,65,35,17,10,0,236,226,0,166,8,87,133,25,43,0,0,0,0,0,0,2,0,0,0,2,0,1,0,1,0,0,0,1,2,2,2,3,3,5,4,0,10,12,0,8,0,4,9,1,0
04/25/2021,275,11,52,40,70,71,28,36,21,8,1,0,141,134,0,60,12,117,53,13,20,0,0,0,2,3,3,3,0,0,4,7,0,3,0,7,1,0,0,3,5,11,4,12,10,5,2,0,32,20,0,10,1,27,8,2,4
03/27/2023,303,1,23,84,27,45,28,41,32,27,19,0,171,132,0,73,18,94,68,21,29,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1,0,3,5,4,3,6,0,7,16,0,4,0,12,6,1,0
08/29/2020,234,4,24,24,73,37,41,25,22,12,0,0,128,106,0,111,6,28,65,6,18,0,0,0,0,1,1,1,1,0,2,2,0,1,1,0,2,0,0,2,2,3,2,3,5,7,0,0,10,14,0,11,0,8,5,0,0
05/04/2020,1121,48,127,57,217,224,244,177,109,53,40,0,565,556,0,612,31,205,116,38,119,0,1,0,0,4,10,15,18,0,23,25,0,17,2,20,9,0,0,1,10,8,14,17,25,31,21,0,55,72,0,44,8,49,16,9,1
06/16/2020,210,11,24,18,58,37,32,32,21,3,9,0,117,92,1,80,5,59,29,5,32,0,1,0,2,3,1,2,2,0,5,6,0,9,0,1,1,0,0,1,4,2,3,3,5,2,4,0,16,8,0,7,1,12,3,0,1
04/26/2022,927,0,14,222,229,198,116,76,55,24,7,0,536,387,4,161,69,160,347,70,120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,2,1,1,2,1,3,0,9,5,0,2,1,5,4,2,0
12/01/2020,2187,36,128,270,511,425,342,271,201,108,59,0,1167,1014,6,896,75,403,464,77,272,0,0,0,5,5,11,9,6,0,20,16,0,12,1,16,7,0,0,6,6,10,13,21,29,24,19,0,65,63,0,49,1,48,25,4,1
01/26/2023,385,0,27,118,63,57,39,36,32,21,19,0,216,168,1,111,16,154,65,10,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,0,1,9,7,6,0,19,8,0,6,1,10,7,1,2
10/13/2020,876,5,29,89,249,195,134,108,58,24,19,0,444,429,3,398,18,125,227,36,72,0,0,0,0,0,2,2,1,0,1,4,0,1,0,3,1,0,0,2,3,2,6,5,6,2,3,0,15,14,0,9,1,7,8,3,1
08/12/2020,432,2,28,51,116,93,73,53,29,10,7,0,225,205,2,187,4,91,109,16,25,0,0,0,0,0,1,0,1,0,1,1,0,1,0,1,0,0,0,1,2,1,4,4,9,4,3,0,11,17,0,13,0,9,5,0,1
03/03/2021,336,5,24,46,90,72,56,29,25,14,4,0,160,176,0,85,21,73,102,30,25,0,0,0,0,0,1,1,3,0,3,2,0,0,1,3,1,0,0,1,2,1,1,4,8,5,2,0,15,9,0,2,0,13,9,0,0
03/22/2022,269,0,8,58,64,64,41,21,10,8,3,0,158,109,2,27,16,38,125,17,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,3,1,0,4,4,0,1,0,3,3,1,0
04/05/2023,147,0,12,9,28,24,19,14,27,15,11,0,82,65,0,29,8,56,32,10,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,2,3,3,0,8,4,0,1,1,8,2,0,0
07/18/2022,1127,2,44,153,198,220,174,164,110,63,45,0,643,477,7,293,70,265,238,68,193,0,0,0,0,0,0,0,2,0,1,1,0,0,0,1,1,0,0,2,7,4,0,6,7,7,11,0,27,17,0,6,2,21,13,2,0
01/22/2023,180,1,28,16,32,36,24,19,20,27,6,0,98,81,1,43,9,56,51,6,15,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,4,3,1,1,6,9,3,0,14,13,1,5,0,14,6,0,3
04/17/2023,177,0,18,40,31,21,10,21,24,18,12,0,105,71,1,38,16,56,41,12,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,3,5,4,4,0,12,6,0,0,1,13,3,0,1
10/07/2021,383,4,18,83,86,86,48,36,30,11,3,0,205,178,0,82,12,91,131,25,42,0,0,0,0,0,1,1,2,0,2,2,0,0,0,2,2,0,0,0,1,0,3,2,8,2,2,0,12,6,0,3,0,8,6,1,0
07/16/2021,155,1,9,23,42,48,14,18,6,3,1,0,79,75,1,24,8,42,55,3,23,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,3,0,1,3,0,1,0,5,4,0,2,0,7,0,0,0
12/09/2020,1757,28,110,194,433,333,292,220,178,75,32,0,942,809,6,713,68,359,351,64,202,0,1,0,1,2,9,8,7,0,11,17,0,9,1,9,9,0,0,4,9,2,10,18,24,22,21,0,55,55,0,27,5,49,21,7,1
07/08/2022,899,3,51,113,182,185,137,133,85,36,28,0,514,383,2,212,67,241,219,45,115,0,0,0,0,0,1,1,1,0,1,2,0,1,0,1,1,0,0,3,0,6,3,9,10,6,14,0,27,24,0,10,4,27,8,1,1
06/01/2020,233,20,63,21,50,35,32,35,17,17,26,0,137,95,1,97,8,57,46,9,16,0,0,0,1,2,4,4,9,0,11,9,0,6,1,9,4,0,0,2,3,11,7,9,7,11,13,0,28,35,0,20,1,29,12,0,1
05/28/2020,521,22,70,41,110,90,98,69,60,27,26,0,262,255,4,242,10,131,66,10,62,0,0,0,1,5,1,4,11,0,11,11,0,10,0,7,5,0,0,4,2,10,7,9,15,8,15,0,34,36,0,31,2,23,12,0,2
11/20/2021,464,3,43,82,87,107,73,55,35,17,8,0,244,220,0,65,12,102,166,38,81,0,0,0,0,0,1,0,2,0,2,1,0,1,1,0,1,0,0,0,3,4,11,5,7,9,4,0,24,19,0,6,0,23,12,0,2
07/24/2021,197,0,15,45,54,35,16,24,14,5,4,0,94,103,0,35,8,58,63,8,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,2,0,4,2,1,2,0,10,5,0,4,0,9,2,0,0
12/09/2022,571,0,38,123,83,77,85,72,59,47,24,1,336,234,1,175,30,164,126,19,57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,3,1,2,8,11,6,0,14,24,0,8,2,19,8,1,0
09/02/2021,497,6,40,85,139,121,65,44,23,13,7,0,247,250,0,100,21,125,135,27,89,0,0,0,2,1,0,2,1,0,5,1,0,1,0,4,1,0,0,0,3,5,5,8,9,3,7,0,19,21,0,8,1,16,9,4,2
12/02/2022,621,3,52,96,99,97,79,77,83,55,35,0,373,247,1,163,37,195,105,36,85,0,0,0,0,0,0,1,2,0,2,1,0,1,1,1,0,0,0,0,7,3,4,2,19,11,6,0,27,25,0,10,1,28,10,2,1
05/16/2021,154,9,34,23,34,29,22,17,14,8,7,0,84,70,0,34,2,69,29,6,14,0,0,1,1,0,2,3,2,0,3,6,0,6,2,1,0,0,0,1,3,10,5,3,6,3,3,0,20,14,0,5,0,20,6,1,2
02/06/2021,263,13,29,29,53,57,37,43,26,11,7,0,137,126,0,69,19,66,79,14,16,0,0,0,1,0,3,4,5,0,2,11,0,1,0,6,6,0,0,1,0,3,5,6,7,3,4,0,20,9,0,8,1,14,4,2,0
03/16/2022,234,2,13,52,52,56,32,21,13,7,0,1,108,122,4,34,12,29,103,23,33,0,0,0,0,0,0,0,2,0,0,2,0,0,0,1,1,0,0,2,2,2,1,0,1,5,0,0,9,4,0,1,0,7,5,0,0
06/21/2020,48,11,16,4,16,11,3,7,2,4,1,0,29,19,0,17,1,11,7,4,8,0,0,1,0,1,3,3,3,0,6,5,0,4,0,3,4,0,0,1,2,1,1,3,3,4,1,0,11,5,0,6,0,7,2,1,0
03/31/2022,305,0,11,52,80,79,38,23,17,12,4,0,169,134,2,37,28,24,133,36,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,2,2,0,3,1,0,5,6,0,1,0,5,5,0,0
01/24/2022,1517,20,81,414,300,250,172,153,118,69,41,0,786,726,5,393,95,213,432,79,305,0,0,0,0,3,5,4,8,0,5,15,0,4,0,10,5,0,1,4,8,10,7,15,20,8,9,0,40,41,0,19,4,33,21,1,3
04/24/2020,1074,54,162,30,177,172,186,188,158,74,89,0,516,558,0,472,33,261,161,49,98,0,1,2,0,6,12,15,18,0,19,35,0,14,2,22,16,0,0,3,4,22,16,32,39,24,22,0,75,87,0,69,3,59,24,7,0
01/18/2021,715,14,66,85,143,163,107,80,82,33,22,0,392,323,0,228,40,148,181,35,83,0,0,0,1,2,6,2,3,0,3,11,0,5,0,6,3,0,0,2,5,4,3,8,24,9,11,0,29,37,0,17,1,30,15,1,2
09/18/2020,356,4,19,41,101,74,44,45,34,8,9,0,162,194,0,159,16,53,90,16,22,0,0,0,0,0,0,1,3,0,2,2,0,1,0,2,1,0,0,0,1,1,1,3,3,4,6,0,10,9,0,1,1,8,8,1,0
01/22/2021,737,12,48,102,172,144,116,98,61,30,14,0,387,350,0,263,30,159,179,37,69,0,0,0,0,2,4,4,2,0,5,7,0,4,0,4,4,0,0,2,2,7,7,5,12,6,7,0,17,31,0,14,1,20,9,3,1
09/25/2022,189,5,20,24,32,45,25,27,16,11,8,1,111,78,0,40,13,42,61,9,24,0,0,0,0,0,0,2,3,0,4,1,0,1,0,2,2,0,0,1,2,3,2,1,4,2,4,1,12,8,0,4,1,8,5,1,1
05/24/2020,278,27,92,16,55,42,47,33,47,22,16,0,148,130,0,144,6,55,23,10,40,0,0,0,4,2,6,8,7,0,14,13,0,9,0,12,6,0,0,0,7,6,5,19,31,13,11,0,45,47,0,33,2,38,11,3,5
03/30/2023,258,0,16,58,30,44,28,27,31,24,16,0,150,108,0,73,6,95,57,6,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,2,1,1,2,3,4,0,8,8,0,3,1,6,4,2,0
04/10/2020,570,32,154,22,79,101,99,107,85,42,35,0,256,314,0,189,29,223,84,26,19,0,0,1,3,3,3,9,13,0,11,21,0,3,2,24,3,0,0,0,9,10,22,19,40,26,28,0,62,92,0,51,4,68,23,8,0
09/15/2020,352,1,21,54,100,67,47,42,26,13,3,0,189,163,0,168,9,50,96,10,19,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,2,0,4,5,3,4,3,0,10,11,0,8,1,7,5,0,0
03/28/2023,302,1,24,86,40,41,36,38,28,18,15,0,172,128,2,93,12,96,65,7,29,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,3,1,2,1,2,5,4,6,0,12,12,0,8,0,6,9,1,0
06/21/2022,943,0,49,90,204,212,137,122,79,62,37,0,550,388,5,197,87,238,249,31,141,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,3,2,8,10,7,11,0,25,24,0,7,2,28,10,1,1
11/24/2021,668,6,55,138,148,127,105,59,53,30,8,0,322,344,2,116,32,144,188,69,119,0,0,0,1,0,0,1,4,0,3,3,0,2,0,3,1,0,0,1,5,6,3,10,10,14,6,0,33,22,0,11,1,24,18,1,0
05/30/2020,237,21,55,22,54,41,42,41,23,9,5,0,131,104,2,117,5,51,22,12,30,0,0,0,2,1,7,5,6,0,11,10,0,11,0,5,4,1,0,2,6,3,8,10,10,9,7,0,19,36,0,16,2,24,9,0,4
11/03/2021,519,8,31,143,96,105,59,55,32,17,12,0,280,235,4,65,12,162,166,35,79,0,0,2,1,0,0,1,4,0,5,3,0,3,1,3,1,0,0,0,3,6,1,5,6,6,4,0,21,10,0,3,0,14,10,3,1
04/22/2022,688,0,13,151,128,148,98,65,48,34,16,0,398,290,0,145,66,96,240,46,95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,3,1,0,1,3,2,0,10,3,0,3,1,5,2,2,0
01/06/2021,1455,13,62,191,415,296,205,154,107,63,24,0,755,692,8,482,63,293,425,52,140,0,0,0,0,2,5,1,5,0,6,7,0,3,2,4,3,1,0,1,3,4,5,10,11,15,13,0,23,39,0,19,3,24,14,0,2
09/10/2021,515,5,27,106,147,81,71,48,34,19,9,0,265,246,4,101,21,150,152,25,66,0,0,0,0,2,1,1,1,0,2,3,0,1,1,2,1,0,0,0,6,1,3,4,5,2,6,0,12,15,0,7,0,13,6,0,1
07/13/2020,337,4,29,36,99,69,45,35,31,7,15,0,195,142,0,129,8,94,71,9,26,0,1,0,0,0,1,1,1,0,2,2,0,1,0,1,2,0,0,2,1,5,3,7,4,4,3,0,15,14,0,11,2,9,5,1,1
07/20/2021,187,3,10,32,47,50,27,17,7,5,2,0,98,89,0,31,8,55,60,8,25,0,0,0,0,2,0,1,0,0,1,2,0,0,0,3,0,0,0,0,2,2,3,1,0,1,1,0,4,6,0,4,0,5,1,0,0
06/07/2020,110,20,31,3,29,30,16,13,8,7,4,0,53,57,0,49,4,27,12,2,16,0,0,1,2,1,8,1,7,0,7,13,0,10,0,8,2,0,0,0,6,6,5,5,4,5,0,0,18,13,0,16,2,10,1,1,1
10/03/2022,443,2,30,86,72,66,50,65,46,42,16,0,260,181,2,105,25,142,111,16,44,0,0,0,0,0,1,1,0,0,0,2,0,1,0,1,0,0,0,2,4,2,1,7,4,6,4,0,15,15,0,7,3,11,6,2,1
06/07/2021,102,9,16,20,20,11,19,14,10,6,2,0,53,49,0,34,3,37,18,3,7,0,0,0,1,4,2,1,1,0,3,6,0,5,0,4,0,0,0,1,0,0,4,5,2,3,1,0,12,4,0,5,0,8,3,0,0
02/10/2021,366,11,49,51,101,69,42,44,28,18,13,0,172,194,0,85,13,96,118,17,37,0,0,0,1,1,2,2,5,0,5,6,0,3,1,4,3,0,0,1,6,6,4,10,10,3,9,0,19,30,0,17,1,19,11,1,0
08/20/2022,374,1,30,64,66,65,45,52,39,24,19,0,204,169,1,116,27,75,94,18,44,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,2,7,3,3,2,2,10,0,15,15,0,6,2,13,9,0,0
11/05/2022,261,3,28,34,45,47,33,39,29,17,16,1,144,116,1,55,24,81,58,11,32,0,0,0,0,0,0,3,0,0,2,1,0,1,0,1,1,0,0,3,1,2,5,3,2,5,7,0,14,14,0,5,3,14,4,2,0
11/28/2022,888,1,38,193,137,136,102,121,109,55,35,0,510,375,3,218,41,295,173,37,124,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,2,1,5,2,1,4,14,9,0,17,21,0,6,1,16,14,0,1
10/31/2021,239,1,23,52,37,57,40,19,22,9,3,0,125,114,0,36,8,58,96,20,21,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,4,0,4,8,3,3,0,14,9,0,2,2,15,4,0,0
03/25/2020,367,5,122,2,51,71,72,82,33,36,20,0,169,198,0,52,13,190,89,17,6,0,0,1,0,1,1,0,2,0,3,2,0,1,0,3,1,0,0,0,6,16,17,24,15,28,16,0,54,68,0,13,2,90,14,3,0
03/30/2022,400,1,6,81,90,101,54,40,20,10,4,0,225,170,5,58,27,55,168,18,74,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,1,3,0,0,4,2,0,2,0,1,3,0,0
07/28/2020,332,3,18,36,87,75,66,33,19,9,7,0,185,145,2,159,11,79,51,8,24,0,0,0,1,0,0,1,1,0,1,2,0,0,0,2,1,0,0,1,2,7,3,2,1,1,1,0,12,6,0,8,0,8,2,0,0
06/26/2020,219,13,29,18,60,49,29,26,17,11,9,0,121,98,0,74,5,54,55,6,25,0,0,1,2,0,0,4,6,0,6,7,0,1,0,5,7,0,0,2,0,3,2,5,8,4,5,0,11,17,1,6,2,15,3,1,2
12/20/2021,5811,13,126,817,1714,1433,836,528,295,125,61,2,3108,2680,23,829,184,1593,1704,446,1055,0,0,0,0,2,4,5,2,0,5,8,0,2,1,5,5,0,0,2,10,10,9,35,27,21,12,0,56,70,0,28,3,68,23,3,1
05/25/2021,128,3,25,15,30,24,20,18,14,5,2,0,81,47,0,29,4,61,23,2,9,0,0,0,0,1,1,0,1,0,1,2,0,0,0,2,1,0,0,0,3,3,3,6,4,3,3,0,13,12,0,1,0,19,4,0,1
07/29/2022,813,0,38,124,151,144,113,110,85,56,30,0,466,342,5,203,43,234,185,49,99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,7,4,6,7,6,4,3,0,20,18,0,10,0,18,6,3,1
07/06/2020,282,5,29,23,79,66,41,35,21,11,6,0,150,129,3,95,11,81,53,4,38,0,0,0,0,1,2,0,2,0,4,1,0,1,0,2,2,0,0,0,3,3,4,6,5,5,3,0,15,14,0,6,1,15,6,0,1
08/11/2021,600,2,20,86,154,174,74,53,28,24,7,0,308,292,0,103,34,151,201,22,89,0,0,0,0,0,1,1,0,0,2,0,0,0,0,1,1,0,0,0,1,6,2,3,1,6,1,0,11,9,0,5,1,10,4,0,0
05/31/2022,1651,1,43,378,297,329,219,184,140,66,38,0,954,686,11,354,123,334,509,93,238,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,2,2,4,2,6,8,5,14,0,23,20,0,5,2,18,16,2,0
07/30/2021,354,2,17,51,111,68,49,48,15,9,3,0,164,190,0,73,8,92,125,4,52,0,0,0,0,0,0,2,0,0,1,1,0,0,0,2,0,0,0,0,3,1,1,4,4,1,3,0,6,11,0,3,1,8,5,0,0
10/09/2021,239,4,21,51,52,54,31,26,16,7,2,0,113,125,1,47,11,60,82,17,22,0,0,0,0,0,1,2,1,0,3,1,0,0,0,4,0,0,0,1,0,4,5,3,5,1,2,0,12,9,0,4,0,10,6,0,1
03/03/2022,162,2,12,33,24,34,26,17,14,9,5,0,84,75,3,21,16,32,58,6,29,0,0,0,0,1,0,0,1,0,2,0,0,0,0,0,2,0,0,0,2,1,0,1,2,2,4,0,6,6,0,0,2,4,5,0,1
03/26/2022,197,1,6,28,50,46,31,21,11,6,4,0,92,93,12,35,15,12,82,9,44,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,3,0,5,1,0,1,0,5,0,0,0
